"tier","regime","pattern","n_rows","n_cols","method","auto_method","auto_rule","instances","median_s","q25_s","q75_s"
"base","tied","block_4",500,5000,"csa","jv","default",3,1.691857,1.6865615,1.6981305
"base","tied","none",500,1500,"csa","jv","default",3,0.09485846,0.09409209,0.10759103
"base","tied","none",500,500,"csa","jv","default",3,0.01384886,0.013625735,0.014543275
"base","tied","none",500,5000,"csa","jv","default",3,1.451804,1.3690795,1.4589645
"base","tied","random_01",500,1500,"csa","jv","default",3,0.2406036,0.22388335,0.24107585
"base","tied","random_01",500,500,"csa","jv","default",3,0.002015929,0.0017433405,0.0020234525
"base","tied","random_01",500,5000,"csa","jv","default",3,1.714074,1.7130305,1.797942
"base","tied","random_05",500,1500,"csa","jv","default",3,0.1023907,0.0981277,0.10654715
"base","tied","random_05",500,500,"csa","jv","default",3,0.00452558,0.004397291,0.0046631145
"base","tied","random_05",500,5000,"csa","jv","default",3,1.639308,1.631985,1.6524255
"base","tied","random_25",500,1500,"csa","jv","default",3,0.09876937,0.097956645,0.100366185
"base","tied","random_25",500,500,"csa","jv","default",3,0.006542985,0.0064273035,0.006572341
"base","tied","random_25",500,5000,"csa","jv","default",3,1.349379,1.262088,1.353793
"base","tied","random_60",500,1500,"csa","jv","default",3,0.1056098,0.10258054,0.1075384
"base","tied","random_60",500,500,"csa","jv","default",3,0.01205142,0.011295255,0.01232956
"base","tied","random_60",500,5000,"csa","jv","default",3,1.381075,1.2874225,1.4623715
"base","binary","block_4",500,1500,"csflow","hk01","no_cost_scale",3,0.02639047,0.026357835,0.026459245
"base","binary","block_4",500,500,"csflow","hk01","no_cost_scale",3,0.01172424,0.011684755,0.01225105
"base","binary","block_4",500,5000,"csflow","hk01","no_cost_scale",3,0.0782166,0.078063775,0.07840235
"base","binary","none",500,1500,"csflow","hk01","no_cost_scale",3,0.2595187,0.2592574,0.25962365
"base","binary","none",500,500,"csflow","hk01","no_cost_scale",3,0.1079483,0.1078606,0.10801585
"base","binary","none",500,5000,"csflow","hk01","no_cost_scale",3,0.8731191,0.8722482,0.873686
"base","binary","random_01",500,1500,"csflow","hk01","no_cost_scale",3,0.00606964,0.005825444,0.006349875
"base","binary","random_01",500,500,"csflow","hk01","no_cost_scale",3,0.004603562,0.0041548785,0.0054662225
"base","binary","random_01",500,5000,"csflow","hk01","no_cost_scale",3,0.01978,0.018883945,0.020994175
"base","binary","random_05",500,1500,"csflow","hk01","no_cost_scale",3,0.04838894,0.048354005,0.049303485
"base","binary","random_05",500,500,"csflow","hk01","no_cost_scale",3,0.02495166,0.0247132,0.025167585
"base","binary","random_05",500,5000,"csflow","hk01","no_cost_scale",3,0.132366,0.1306227,0.1347853
"base","binary","random_25",500,1500,"csflow","hk01","no_cost_scale",3,0.1023018,0.10135475,0.10244185
"base","binary","random_25",500,500,"csflow","hk01","no_cost_scale",3,0.04565264,0.04539885,0.045772095
"base","binary","random_25",500,5000,"csflow","hk01","no_cost_scale",3,0.2978804,0.297651,0.3017218
"base","binary","random_60",500,1500,"csflow","hk01","no_cost_scale",3,0.1792727,0.17921695,0.17932065
"base","binary","random_60",500,500,"csflow","hk01","no_cost_scale",3,0.07616816,0.07589221,0.076489335
"base","binary","random_60",500,5000,"csflow","hk01","no_cost_scale",3,0.5687403,0.5657112,0.581901
"base","constant","block_4",500,1500,"csflow","hk01","no_cost_scale",3,0.02228223,0.02221374,0.0227746
"base","constant","block_4",500,500,"csflow","hk01","no_cost_scale",3,0.008873097,0.008871785,0.0088736505
"base","constant","block_4",500,5000,"csflow","hk01","no_cost_scale",3,0.06757288,0.067552525,0.06764307
"base","constant","none",500,1500,"csflow","hk01","no_cost_scale",3,0.2423666,0.242158,0.2425086
"base","constant","none",500,500,"csflow","hk01","no_cost_scale",3,0.09984033,0.099788975,0.09990396
"base","constant","none",500,5000,"csflow","hk01","no_cost_scale",3,0.8108977,0.81043865,0.8111703
"base","constant","random_01",500,1500,"csflow","hk01","no_cost_scale",3,0.01751729,0.01695395,0.017777025
"base","constant","random_01",500,500,"csflow","hk01","no_cost_scale",3,0.01041334,0.01026851,0.01045547
"base","constant","random_01",500,5000,"csflow","hk01","no_cost_scale",3,0.04478278,0.042884665,0.04482339
"base","constant","random_05",500,1500,"csflow","hk01","no_cost_scale",3,0.03681624,0.03673145,0.037288455
"base","constant","random_05",500,500,"csflow","hk01","no_cost_scale",3,0.01856197,0.01853237,0.018680605
"base","constant","random_05",500,5000,"csflow","hk01","no_cost_scale",3,0.1006618,0.0986379,0.1010907
"base","constant","random_25",500,1500,"csflow","hk01","no_cost_scale",3,0.08455721,0.084,0.08465635
"base","constant","random_25",500,500,"csflow","hk01","no_cost_scale",3,0.0378068,0.037576565,0.037930085
"base","constant","random_25",500,5000,"csflow","hk01","no_cost_scale",3,0.2543671,0.25255415,0.2551123
"base","constant","random_60",500,1500,"csflow","hk01","no_cost_scale",3,0.1629816,0.16291275,0.16313845
"base","constant","random_60",500,500,"csflow","hk01","no_cost_scale",3,0.06962833,0.0692851,0.069887675
"base","constant","random_60",500,5000,"csflow","hk01","no_cost_scale",3,0.544483,0.5370098,0.5448036
"base","dbl_uniform","block_4",500,1500,"csflow","jv","default",3,0.009673089,0.0096317815,0.00978342
"base","dbl_uniform","block_4",500,500,"csflow","jv","default",3,0.005131478,0.0050895965,0.005151445
"base","dbl_uniform","block_4",500,5000,"csflow","jv","default",3,0.03085152,0.0308008,0.030954755
"base","dbl_uniform","none",500,1500,"csflow","jv","default",3,0.02728493,0.02708948,0.02756871
"base","dbl_uniform","none",500,500,"csflow","jv","default",3,0.01974966,0.019678955,0.02010263
"base","dbl_uniform","none",500,5000,"csflow","jv","default",3,0.1016118,0.1006053,0.1017419
"base","dbl_uniform","random_01",500,1500,"csflow","jv","default",3,0.003820093,0.003814599,0.0044648795
"base","dbl_uniform","random_01",500,500,"csflow","jv","default",3,0.003072335,0.0029486995,0.003162535
"base","dbl_uniform","random_01",500,5000,"csflow","jv","default",3,0.01350269,0.013490125,0.01456736
"base","dbl_uniform","random_05",500,1500,"csflow","jv","default",3,0.005288631,0.005270058,0.0059016835
"base","dbl_uniform","random_05",500,500,"csflow","jv","default",3,0.005845903,0.005409253,0.006148524
"base","dbl_uniform","random_05",500,5000,"csflow","jv","default",3,0.01754968,0.01752475,0.017558455
"base","dbl_uniform","random_25",500,1500,"csflow","jv","default",3,0.01272689,0.0126739,0.01323886
"base","dbl_uniform","random_25",500,500,"csflow","jv","default",3,0.01068772,0.010300268,0.01093454
"base","dbl_uniform","random_25",500,5000,"csflow","jv","default",3,0.04231081,0.042117985,0.042433935
"base","dbl_uniform","random_60",500,1500,"csflow","jv","default",3,0.02290854,0.022898805,0.02315602
"base","dbl_uniform","random_60",500,500,"csflow","jv","default",3,0.01650668,0.016450655,0.01721883
"base","dbl_uniform","random_60",500,5000,"csflow","jv","default",3,0.07452107,0.074422855,0.075316735
"base","heavy_tailed","block_4",500,1500,"csflow","jv","default",3,0.009651523,0.0096197685,0.0101687815
"base","heavy_tailed","block_4",500,500,"csflow","jv","default",3,0.005503717,0.0054642135,0.005708758
"base","heavy_tailed","block_4",500,5000,"csflow","jv","default",3,0.03148866,0.03108028,0.03262493
"base","heavy_tailed","none",500,1500,"csflow","jv","default",3,0.0271766,0.027105325,0.02722125
"base","heavy_tailed","none",500,500,"csflow","jv","default",3,0.02007811,0.019518605,0.020961925
"base","heavy_tailed","none",500,5000,"csflow","jv","default",3,0.1039013,0.10171651,0.1046635
"base","heavy_tailed","random_01",500,1500,"csflow","jv","default",3,0.003828826,0.003814886,0.003904348
"base","heavy_tailed","random_01",500,500,"csflow","jv","default",3,0.003694141,0.0036523825,0.003808449
"base","heavy_tailed","random_01",500,5000,"csflow","jv","default",3,0.01787653,0.01669325,0.017962675
"base","heavy_tailed","random_05",500,1500,"csflow","jv","default",3,0.006519615,0.005894201,0.006543559
"base","heavy_tailed","random_05",500,500,"csflow","jv","default",3,0.005290722,0.005250091,0.005481085
"base","heavy_tailed","random_05",500,5000,"csflow","jv","default",3,0.02180265,0.0196652,0.02182139
"base","heavy_tailed","random_25",500,1500,"csflow","jv","default",3,0.01272607,0.01272107,0.01325046
"base","heavy_tailed","random_25",500,500,"csflow","jv","default",3,0.01120522,0.010222572,0.011381745
"base","heavy_tailed","random_25",500,5000,"csflow","jv","default",3,0.04121373,0.04100959,0.041586115
"base","heavy_tailed","random_60",500,1500,"csflow","jv","default",3,0.02308345,0.02301824,0.02327699
"base","heavy_tailed","random_60",500,500,"csflow","jv","default",3,0.01606421,0.015994265,0.01671931
"base","heavy_tailed","random_60",500,5000,"csflow","jv","default",3,0.07557518,0.075295435,0.075816195
"base","int_uniform","block_4",500,1500,"csflow","jv","default",3,0.01067505,0.0100857965,0.01070783
"base","int_uniform","block_4",500,500,"csflow","jv","default",3,0.005389245,0.005294248,0.005463209
"base","int_uniform","block_4",500,5000,"csflow","jv","default",3,0.03061351,0.03053075,0.030822445
"base","int_uniform","none",500,1500,"csflow","jv","default",3,0.0283861,0.028207915,0.02842376
"base","int_uniform","none",500,500,"csflow","jv","default",3,0.02093673,0.020871765,0.02185679
"base","int_uniform","none",500,5000,"csflow","jv","default",3,0.1033957,0.10280635,0.1038359
"base","int_uniform","random_01",500,1500,"csflow","jv","default",3,0.003827473,0.003820216,0.0044503245
"base","int_uniform","random_01",500,500,"csflow","jv","default",3,0.004009472,0.003401893,0.004207994
"base","int_uniform","random_01",500,5000,"csflow","jv","default",3,0.01336752,0.01331139,0.01355255
"base","int_uniform","random_05",500,1500,"csflow","jv","default",3,0.005271124,0.0052602385,0.0058926635
"base","int_uniform","random_05",500,500,"csflow","jv","default",3,0.005439757,0.0051278085,0.0055667545
"base","int_uniform","random_05",500,5000,"csflow","jv","default",3,0.01750159,0.01748103,0.019625945
"base","int_uniform","random_25",500,1500,"csflow","jv","default",3,0.01255067,0.01242761,0.01319831
"base","int_uniform","random_25",500,500,"csflow","jv","default",3,0.009235373,0.009083714,0.0099547565
"base","int_uniform","random_25",500,5000,"csflow","jv","default",3,0.04496778,0.04306915,0.04735728
"base","int_uniform","random_60",500,1500,"csflow","jv","default",3,0.02341334,0.023192675,0.023856075
"base","int_uniform","random_60",500,500,"csflow","jv","default",3,0.0169651,0.01674032,0.017252165
"base","int_uniform","random_60",500,5000,"csflow","jv","default",3,0.07758885,0.077065115,0.077595265
"base","metric_clustered","block_4",500,1500,"csflow","jv","default",3,0.01031511,0.00973295,0.01035576
"base","metric_clustered","block_4",500,500,"csflow","jv","default",3,0.0062853,0.0061295,0.006524002
"base","metric_clustered","block_4",500,5000,"csflow","jv","default",3,0.03017744,0.029987075,0.03051747
"base","metric_clustered","none",500,1500,"csflow","jv","default",3,0.02631081,0.02610991,0.02667979
"base","metric_clustered","none",500,500,"csflow","jv","default",3,0.02419262,0.023820505,0.026379685
"base","metric_clustered","none",500,5000,"csflow","jv","default",3,0.09904247,0.09880143,0.100846435
"base","metric_clustered","random_01",500,1500,"csflow","jv","default",3,0.003883807,0.0038481165,0.0038997765
"base","metric_clustered","random_01",500,500,"csflow","jv","default",3,0.002953066,0.002810468,0.003076804
"base","metric_clustered","random_01",500,5000,"csflow","jv","default",3,0.01377366,0.013589385,0.013843915
"base","metric_clustered","random_05",500,1500,"csflow","jv","default",3,0.006547126,0.006535605,0.007018954
"base","metric_clustered","random_05",500,500,"csflow","jv","default",3,0.006175297,0.0059020115,0.0066872845
"base","metric_clustered","random_05",500,5000,"csflow","jv","default",3,0.01765505,0.017609705,0.019805275
"base","metric_clustered","random_25",500,1500,"csflow","jv","default",3,0.01333517,0.013291445,0.013848695
"base","metric_clustered","random_25",500,500,"csflow","jv","default",3,0.01487373,0.01431568,0.015169895
"base","metric_clustered","random_25",500,5000,"csflow","jv","default",3,0.04291003,0.0422455,0.04452871
"base","metric_clustered","random_60",500,1500,"csflow","jv","default",3,0.02444379,0.024290595,0.02461351
"base","metric_clustered","random_60",500,500,"csflow","jv","default",3,0.02241126,0.02107103,0.02278807
"base","metric_clustered","random_60",500,5000,"csflow","jv","default",3,0.07687295,0.07661096,0.07702748
"base","metric_uniform","block_4",500,1500,"csflow","jv","default",3,0.009630162,0.009619953,0.010681176
"base","metric_uniform","block_4",500,500,"csflow","jv","default",3,0.005884197,0.005735162,0.005995512
"base","metric_uniform","block_4",500,5000,"csflow","jv","default",3,0.03156324,0.031233825,0.03190118
"base","metric_uniform","none",500,1500,"csflow","jv","default",3,0.02823379,0.027805895,0.02831952
"base","metric_uniform","none",500,500,"csflow","jv","default",3,0.02265689,0.021436665,0.023282775
"base","metric_uniform","none",500,5000,"csflow","jv","default",3,0.1012513,0.10065255,0.1016518
"base","metric_uniform","random_01",500,1500,"csflow","jv","default",3,0.003848137,0.0038434425,0.0044777125
"base","metric_uniform","random_01",500,500,"csflow","jv","default",3,0.003436661,0.003197672,0.003654781
"base","metric_uniform","random_01",500,5000,"csflow","jv","default",3,0.01381364,0.01359396,0.01385472
"base","metric_uniform","random_05",500,1500,"csflow","jv","default",3,0.005383382,0.0053771705,0.005968042
"base","metric_uniform","random_05",500,500,"csflow","jv","default",3,0.005446399,0.0049408075,0.00565636
"base","metric_uniform","random_05",500,5000,"csflow","jv","default",3,0.02185042,0.019751075,0.02193824
"base","metric_uniform","random_25",500,1500,"csflow","jv","default",3,0.01275793,0.012734065,0.013275145
"base","metric_uniform","random_25",500,500,"csflow","jv","default",3,0.01184863,0.01132375,0.01211517
"base","metric_uniform","random_25",500,5000,"csflow","jv","default",3,0.0425867,0.041887895,0.04392543
"base","metric_uniform","random_60",500,1500,"csflow","jv","default",3,0.02397877,0.02376352,0.02412973
"base","metric_uniform","random_60",500,500,"csflow","jv","default",3,0.01874237,0.01762217,0.01876972
"base","metric_uniform","random_60",500,5000,"csflow","jv","default",3,0.07596127,0.075343155,0.07598257
"base","tied","block_4",500,1500,"csflow","jv","default",3,0.03097214,0.03085824,0.03141738
"base","tied","block_4",500,500,"csflow","jv","default",3,0.01335997,0.01335667,0.013821285
"base","tied","block_4",500,5000,"csflow","jv","default",3,0.09191208,0.09188709,0.092130425
"base","tied","none",500,1500,"csflow","jv","default",3,0.2784513,0.27830505,0.2787696
"base","tied","none",500,500,"csflow","jv","default",3,0.1153163,0.1153079,0.11550255
"base","tied","none",500,5000,"csflow","jv","default",3,0.8790185,0.8789383,0.9075115
"base","tied","random_01",500,1500,"csflow","jv","default",3,0.004895359,0.0044106365,0.0050475715
"base","tied","random_01",500,500,"csflow","jv","default",3,0.002818217,0.0027667415,0.003102921
"base","tied","random_01",500,5000,"csflow","jv","default",3,0.01829871,0.01611103,0.018315725
"base","tied","random_05",500,1500,"csflow","jv","default",3,0.03959575,0.03950235,0.04157148
"base","tied","random_05",500,500,"csflow","jv","default",3,0.02126961,0.02098786,0.02156395
"base","tied","random_05",500,5000,"csflow","jv","default",3,0.1126441,0.11021905,0.11736725
"base","tied","random_25",500,1500,"csflow","jv","default",3,0.117075,0.1169372,0.11744185
"base","tied","random_25",500,500,"csflow","jv","default",3,0.0525217,0.05250054,0.052691665
"base","tied","random_25",500,5000,"csflow","jv","default",3,0.351275,0.34907365,0.35413875
"base","tied","random_60",500,1500,"csflow","jv","default",3,0.1977586,0.19721055,0.19780135
"base","tied","random_60",500,500,"csflow","jv","default",3,0.08381249,0.083715685,0.08381259
"base","tied","random_60",500,5000,"csflow","jv","default",3,0.6331015,0.62595985,0.64151675
"base","binary","block_4",500,1500,"hk01","hk01","no_cost_scale",3,0.004763257,0.004760879,0.0047774635
"base","binary","block_4",500,500,"hk01","hk01","no_cost_scale",3,0.002024129,0.001863655,0.0020259125
"base","binary","block_4",500,5000,"hk01","hk01","no_cost_scale",3,0.01609066,0.016079465,0.017679615
"base","binary","none",500,1500,"hk01","hk01","no_cost_scale",3,0.01064618,0.01061988,0.01073339
"base","binary","none",500,500,"hk01","hk01","no_cost_scale",3,0.003736002,0.0037247885,0.0037466825
"base","binary","none",500,5000,"hk01","hk01","no_cost_scale",3,0.03553495,0.03547347,0.035543885
"base","binary","random_01",500,1500,"hk01","hk01","no_cost_scale",3,0.004583677,0.003953589,0.004601348
"base","binary","random_01",500,500,"hk01","hk01","no_cost_scale",3,0.004900115,0.0047481485,0.0060756465
"base","binary","random_01",500,5000,"hk01","hk01","no_cost_scale",3,0.0162048,0.01400773,0.01647388
"base","binary","random_05",500,1500,"hk01","hk01","no_cost_scale",3,0.005315814,0.0052867245,0.0057256705
"base","binary","random_05",500,500,"hk01","hk01","no_cost_scale",3,0.001880957,0.001662796,0.002341756
"base","binary","random_05",500,5000,"hk01","hk01","no_cost_scale",3,0.01344677,0.013443595,0.01556245
"base","binary","random_25",500,1500,"hk01","hk01","no_cost_scale",3,0.007905866,0.007894755,0.007932885
"base","binary","random_25",500,500,"hk01","hk01","no_cost_scale",3,0.003138878,0.002934944,0.003143101
"base","binary","random_25",500,5000,"hk01","hk01","no_cost_scale",3,0.02665582,0.02658278,0.028493995
"base","binary","random_60",500,1500,"hk01","hk01","no_cost_scale",3,0.01294054,0.01267843,0.01301889
"base","binary","random_60",500,500,"hk01","hk01","no_cost_scale",3,0.004455511,0.0044477825,0.004467934
"base","binary","random_60",500,5000,"hk01","hk01","no_cost_scale",3,0.04368706,0.04258461,0.04370028
"base","constant","block_4",500,1500,"hk01","hk01","no_cost_scale",3,0.003587254,0.003584343,0.0040694755
"base","constant","block_4",500,500,"hk01","hk01","no_cost_scale",3,0.001287564,0.0012833,0.001440863
"base","constant","block_4",500,5000,"hk01","hk01","no_cost_scale",3,0.01219332,0.012130775,0.012260045
"base","constant","none",500,1500,"hk01","hk01","no_cost_scale",3,0.004988429,0.0049794705,0.0049994785
"base","constant","none",500,500,"hk01","hk01","no_cost_scale",3,0.001763861,0.001763697,0.001770134
"base","constant","none",500,5000,"hk01","hk01","no_cost_scale",3,0.01681021,0.01673157,0.01681324
"base","constant","random_01",500,1500,"hk01","hk01","no_cost_scale",3,0.003241419,0.003224896,0.003845964
"base","constant","random_01",500,500,"hk01","hk01","no_cost_scale",3,0.001153986,0.001149599,0.001171206
"base","constant","random_01",500,5000,"hk01","hk01","no_cost_scale",3,0.01197774,0.01182924,0.0141082
"base","constant","random_05",500,1500,"hk01","hk01","no_cost_scale",3,0.00371665,0.003712263,0.0037325375
"base","constant","random_05",500,500,"hk01","hk01","no_cost_scale",3,0.00134931,0.0013459685,0.001353246
"base","constant","random_05",500,5000,"hk01","hk01","no_cost_scale",3,0.01249454,0.01248083,0.014676665
"base","constant","random_25",500,1500,"hk01","hk01","no_cost_scale",3,0.00652433,0.006513506,0.007077994
"base","constant","random_25",500,500,"hk01","hk01","no_cost_scale",3,0.002301699,0.002295631,0.0024855635
"base","constant","random_25",500,5000,"hk01","hk01","no_cost_scale",3,0.02547929,0.025459445,0.025498125
"base","constant","random_60",500,1500,"hk01","hk01","no_cost_scale",3,0.008966618,0.0089422845,0.009286336
"base","constant","random_60",500,500,"hk01","hk01","no_cost_scale",3,0.003309192,0.0032587005,0.00338414
"base","constant","random_60",500,5000,"hk01","hk01","no_cost_scale",3,0.03223133,0.031195055,0.032236495
"base","binary","block_4",500,1500,"hungarian","hk01","no_cost_scale",3,0.05355248,0.05354194,0.054057515
"base","binary","block_4",500,500,"hungarian","hk01","no_cost_scale",3,0.01790306,0.017710215,0.017958165
"base","binary","block_4",500,5000,"hungarian","hk01","no_cost_scale",3,0.1828752,0.1812677,0.18403085
"base","binary","none",500,1500,"hungarian","hk01","no_cost_scale",3,0.200524,0.2004706,0.2017402
"base","binary","none",500,500,"hungarian","hk01","no_cost_scale",3,0.06009657,0.060021845,0.060418175
"base","binary","none",500,5000,"hungarian","hk01","no_cost_scale",3,0.6835145,0.68317535,0.68359865
"base","binary","random_01",500,1500,"hungarian","hk01","no_cost_scale",3,0.01191398,0.011012475,0.012991955
"base","binary","random_01",500,500,"hungarian","hk01","no_cost_scale",3,0.01108287,0.010311662,0.0133112
"base","binary","random_01",500,5000,"hungarian","hk01","no_cost_scale",3,0.04561824,0.04506177,0.04863537
"base","binary","random_05",500,1500,"hungarian","hk01","no_cost_scale",3,0.1867633,0.18669955,0.1880592
"base","binary","random_05",500,500,"hungarian","hk01","no_cost_scale",3,0.05738081,0.057258345,0.057639605
"base","binary","random_05",500,5000,"hungarian","hk01","no_cost_scale",3,0.6341982,0.63175325,0.63602775
"base","binary","random_25",500,1500,"hungarian","hk01","no_cost_scale",3,0.2046234,0.20461455,0.20470755
"base","binary","random_25",500,500,"hungarian","hk01","no_cost_scale",3,0.0627236,0.06249554,0.062774215
"base","binary","random_25",500,5000,"hungarian","hk01","no_cost_scale",3,0.6995154,0.69951385,0.7017265
"base","binary","random_60",500,1500,"hungarian","hk01","no_cost_scale",3,0.2064815,0.20544275,0.20738935
"base","binary","random_60",500,500,"hungarian","hk01","no_cost_scale",3,0.06355681,0.063275095,0.064232055
"base","binary","random_60",500,5000,"hungarian","hk01","no_cost_scale",3,0.7053995,0.70445695,0.7059983
"base","constant","block_4",500,1500,"hungarian","hk01","no_cost_scale",3,0.05268607,0.052675325,0.052707695
"base","constant","block_4",500,500,"hungarian","hk01","no_cost_scale",3,0.01729753,0.0172618,0.0174381
"base","constant","block_4",500,5000,"hungarian","hk01","no_cost_scale",3,0.180315,0.17879345,0.18145435
"base","constant","none",500,1500,"hungarian","hk01","no_cost_scale",3,0.1963672,0.19590305,0.19680115
"base","constant","none",500,500,"hungarian","hk01","no_cost_scale",3,0.05773452,0.057660595,0.05934416
"base","constant","none",500,5000,"hungarian","hk01","no_cost_scale",3,0.6690852,0.66872155,0.6707894
"base","constant","random_01",500,1500,"hungarian","hk01","no_cost_scale",3,0.1237915,0.1185178,0.12555635
"base","constant","random_01",500,500,"hungarian","hk01","no_cost_scale",3,0.04317948,0.043067015,0.04423445
"base","constant","random_01",500,5000,"hungarian","hk01","no_cost_scale",3,0.371235,0.36365865,0.3748266
"base","constant","random_05",500,1500,"hungarian","hk01","no_cost_scale",3,0.1976182,0.19572,0.197721
"base","constant","random_05",500,500,"hungarian","hk01","no_cost_scale",3,0.0598534,0.059646,0.05993661
"base","constant","random_05",500,5000,"hungarian","hk01","no_cost_scale",3,0.6695087,0.6689051,0.67097745
"base","constant","random_25",500,1500,"hungarian","hk01","no_cost_scale",3,0.2040523,0.20327045,0.20478845
"base","constant","random_25",500,500,"hungarian","hk01","no_cost_scale",3,0.06212599,0.06210348,0.06282225
"base","constant","random_25",500,5000,"hungarian","hk01","no_cost_scale",3,0.6944934,0.69324145,0.6950275
"base","constant","random_60",500,1500,"hungarian","hk01","no_cost_scale",3,0.2034017,0.2028804,0.20393435
"base","constant","random_60",500,500,"hungarian","hk01","no_cost_scale",3,0.06178778,0.06173323,0.06211086
"base","constant","random_60",500,5000,"hungarian","hk01","no_cost_scale",3,0.6935619,0.69313515,0.69528395
"base","dbl_uniform","block_4",500,1500,"hungarian","jv","default",3,0.003747236,0.0037223285,0.0037864935
"base","dbl_uniform","block_4",500,500,"hungarian","jv","default",3,0.003917632,0.0037974405,0.004013572
"base","dbl_uniform","block_4",500,5000,"hungarian","jv","default",3,0.01510584,0.013589165,0.01513663
"base","dbl_uniform","none",500,1500,"hungarian","jv","default",3,0.003960395,0.003868186,0.004029398
"base","dbl_uniform","none",500,500,"hungarian","jv","default",3,0.007700579,0.007675569,0.0080087965
"base","dbl_uniform","none",500,5000,"hungarian","jv","default",3,0.01150813,0.0113906,0.01174476
"base","dbl_uniform","random_01",500,1500,"hungarian","jv","default",3,0.003726859,0.0037211395,0.003752279
"base","dbl_uniform","random_01",500,500,"hungarian","jv","default",3,0.006472301,0.0064367335,0.0065872855
"base","dbl_uniform","random_01",500,5000,"hungarian","jv","default",3,0.01654666,0.01450291,0.019909665
"base","dbl_uniform","random_05",500,1500,"hungarian","jv","default",3,0.005403595,0.005393755,0.005415526
"base","dbl_uniform","random_05",500,500,"hungarian","jv","default",3,0.007384469,0.0071123725,0.0076373775
"base","dbl_uniform","random_05",500,5000,"hungarian","jv","default",3,0.01772811,0.017698675,0.01777321
"base","dbl_uniform","random_25",500,1500,"hungarian","jv","default",3,0.007421246,0.0068193455,0.007882414
"base","dbl_uniform","random_25",500,500,"hungarian","jv","default",3,0.008980107,0.0086606145,0.0095560135
"base","dbl_uniform","random_25",500,5000,"hungarian","jv","default",3,0.02358718,0.023529635,0.023589125
"base","dbl_uniform","random_60",500,1500,"hungarian","jv","default",3,0.008509591,0.008509222,0.0086879205
"base","dbl_uniform","random_60",500,500,"hungarian","jv","default",3,0.009221187,0.0088404405,0.0098841585
"base","dbl_uniform","random_60",500,5000,"hungarian","jv","default",3,0.02689338,0.02577016,0.026969105
"base","heavy_tailed","block_4",500,1500,"hungarian","jv","default",3,0.003711443,0.0036914965,0.003741291
"base","heavy_tailed","block_4",500,500,"hungarian","jv","default",3,0.004254775,0.0041464325,0.0045349485
"base","heavy_tailed","block_4",500,5000,"hungarian","jv","default",3,0.0122057,0.01213922,0.013674465
"base","heavy_tailed","none",500,1500,"hungarian","jv","default",3,0.003796026,0.003791762,0.003827596
"base","heavy_tailed","none",500,500,"hungarian","jv","default",3,0.008863216,0.008022962,0.0090724185
"base","heavy_tailed","none",500,5000,"hungarian","jv","default",3,0.01130837,0.011239635,0.01131852
"base","heavy_tailed","random_01",500,1500,"hungarian","jv","default",3,0.003734772,0.0037304875,0.004388845
"base","heavy_tailed","random_01",500,500,"hungarian","jv","default",3,0.007719234,0.0076333595,0.008209635
"base","heavy_tailed","random_01",500,5000,"hungarian","jv","default",3,0.01233469,0.012197275,0.01441099
"base","heavy_tailed","random_05",500,1500,"hungarian","jv","default",3,0.005418642,0.004756123,0.0067594855
"base","heavy_tailed","random_05",500,500,"hungarian","jv","default",3,0.007971876,0.0075948195,0.009056058
"base","heavy_tailed","random_05",500,5000,"hungarian","jv","default",3,0.01398731,0.013758555,0.01582233
"base","heavy_tailed","random_25",500,1500,"hungarian","jv","default",3,0.007501237,0.0074513605,0.0075109745
"base","heavy_tailed","random_25",500,500,"hungarian","jv","default",3,0.01007993,0.008927667,0.01033946
"base","heavy_tailed","random_25",500,5000,"hungarian","jv","default",3,0.01975868,0.019737195,0.019787115
"base","heavy_tailed","random_60",500,1500,"hungarian","jv","default",3,0.008492453,0.0084636095,0.00857884
"base","heavy_tailed","random_60",500,500,"hungarian","jv","default",3,0.009581249,0.009160794,0.0098088795
"base","heavy_tailed","random_60",500,5000,"hungarian","jv","default",3,0.02695291,0.026925765,0.027056535
"base","int_uniform","block_4",500,1500,"hungarian","jv","default",3,0.003770155,0.003701644,0.004840009
"base","int_uniform","block_4",500,500,"hungarian","jv","default",3,0.004136367,0.0041239235,0.0045665595
"base","int_uniform","block_4",500,5000,"hungarian","jv","default",3,0.01522531,0.013652695,0.015238575
"base","int_uniform","none",500,1500,"hungarian","jv","default",3,0.004838164,0.0047672955,0.0048597915
"base","int_uniform","none",500,500,"hungarian","jv","default",3,0.008663177,0.008595527,0.0088895995
"base","int_uniform","none",500,5000,"hungarian","jv","default",3,0.01382385,0.013819115,0.01383135
"base","int_uniform","random_01",500,1500,"hungarian","jv","default",3,0.004932054,0.004323901,0.004955957
"base","int_uniform","random_01",500,500,"hungarian","jv","default",3,0.006410965,0.005824337,0.006431752
"base","int_uniform","random_01",500,5000,"hungarian","jv","default",3,0.01224268,0.01219838,0.01905682
"base","int_uniform","random_05",500,1500,"hungarian","jv","default",3,0.005385965,0.0053551535,0.005403349
"base","int_uniform","random_05",500,500,"hungarian","jv","default",3,0.007143758,0.0069667405,0.0078848945
"base","int_uniform","random_05",500,5000,"hungarian","jv","default",3,0.01350146,0.01341356,0.014582365
"base","int_uniform","random_25",500,1500,"hungarian","jv","default",3,0.007552979,0.007477498,0.00795113
