"tier","regime","pattern","n_rows","n_cols","method","auto_method","auto_rule","instances","median_s","q25_s","q75_s"
"base","constant","random_01",500,500,"auto","hk01","no_cost_scale",3,0.001135987,0.0011282995,0.001140579
"base","constant","random_01",500,5000,"auto","hk01","no_cost_scale",3,0.01123502,0.011208085,0.011278975
"base","constant","random_05",500,1500,"auto","hk01","no_cost_scale",3,0.003711156,0.003710418,0.003716445
"base","constant","random_05",500,500,"auto","hk01","no_cost_scale",3,0.001331434,0.0013298145,0.001332254
"base","constant","random_05",500,5000,"auto","hk01","no_cost_scale",3,0.01230558,0.012292765,0.01230888
"base","constant","random_25",500,1500,"auto","hk01","no_cost_scale",3,0.006615842,0.0065567405,0.006623468
"base","constant","random_25",500,500,"auto","hk01","no_cost_scale",3,0.002334294,0.0023327565,0.0023352985
"base","constant","random_25",500,5000,"auto","hk01","no_cost_scale",3,0.02205681,0.02205359,0.022082315
"base","constant","random_60",500,1500,"auto","hk01","no_cost_scale",3,0.009062599,0.0089887375,0.0091030865
"base","constant","random_60",500,500,"auto","hk01","no_cost_scale",3,0.003204396,0.003173195,0.0032129445
"base","constant","random_60",500,5000,"auto","hk01","no_cost_scale",3,0.03022803,0.030090535,0.03024765
"base","dbl_uniform","block_4",500,1500,"auto","jv","default",3,0.003816157,0.0038069115,0.0038260175
"base","dbl_uniform","block_4",500,500,"auto","jv","default",3,0.003653305,0.003595126,0.0036848955
"base","dbl_uniform","block_4",500,5000,"auto","jv","default",3,0.01205002,0.01202788,0.012070215
"base","dbl_uniform","none",500,1500,"auto","jv","default",3,0.004096966,0.003997459,0.004158999
"base","dbl_uniform","none",500,500,"auto","jv","default",3,0.003239205,0.003219361,0.003433955
"base","dbl_uniform","none",500,5000,"auto","jv","default",3,0.01147766,0.011377685,0.011540085
"base","dbl_uniform","random_01",500,1500,"auto","jv","default",3,0.003745637,0.0037293395,0.00375437
"base","dbl_uniform","random_01",500,500,"auto","jv","default",3,0.005816547,0.0055462545,0.005853939
"base","dbl_uniform","random_01",500,5000,"auto","jv","default",3,0.01221698,0.01220486,0.01223768
"base","dbl_uniform","random_05",500,1500,"auto","jv","default",3,0.004167609,0.004159122,0.004191389
"base","dbl_uniform","random_05",500,500,"auto","jv","default",3,0.006836955,0.006544215,0.007070327
"base","dbl_uniform","random_05",500,5000,"auto","jv","default",3,0.01349782,0.01346963,0.013531335
"base","dbl_uniform","random_25",500,1500,"auto","jv","default",3,0.006262176,0.0062384985,0.006262914
"base","dbl_uniform","random_25",500,500,"auto","jv","default",3,0.008422794,0.008092785,0.0089343715
"base","dbl_uniform","random_25",500,5000,"auto","jv","default",3,0.01968652,0.01968644,0.01971022
"base","dbl_uniform","random_60",500,1500,"auto","jv","default",3,0.007993483,0.007953836,0.008082617
"base","dbl_uniform","random_60",500,500,"auto","jv","default",3,0.008857107,0.0085037075,0.0095345285
"base","dbl_uniform","random_60",500,5000,"auto","jv","default",3,0.0247294,0.024584505,0.024799405
"base","heavy_tailed","block_4",500,1500,"auto","jv","default",3,0.003815993,0.003804308,0.003831655
"base","heavy_tailed","block_4",500,500,"auto","jv","default",3,0.004205452,0.003935385,0.004315742
"base","heavy_tailed","block_4",500,5000,"auto","jv","default",3,0.01207671,0.012070375,0.01211675
"base","heavy_tailed","none",500,1500,"auto","jv","default",3,0.003893565,0.0038742745,0.003943585
"base","heavy_tailed","none",500,500,"auto","jv","default",3,0.003664457,0.003661382,0.0038557425
"base","heavy_tailed","none",500,5000,"auto","jv","default",3,0.01135651,0.011347675,0.011407205
"base","heavy_tailed","random_01",500,1500,"auto","jv","default",3,0.003769212,0.0037590645,0.00377979
"base","heavy_tailed","random_01",500,500,"auto","jv","default",3,0.007179879,0.0070821555,0.0076252415
"base","heavy_tailed","random_01",500,5000,"auto","jv","default",3,0.01218573,0.012159555,0.01220988
"base","heavy_tailed","random_05",500,1500,"auto","jv","default",3,0.00414018,0.0041342145,0.0041495895
"base","heavy_tailed","random_05",500,500,"auto","jv","default",3,0.007401771,0.00723404,0.0084524985
"base","heavy_tailed","random_05",500,5000,"auto","jv","default",3,0.01344734,0.013415935,0.013502015
"base","heavy_tailed","random_25",500,1500,"auto","jv","default",3,0.006365496,0.006339051,0.006386816
"base","heavy_tailed","random_25",500,500,"auto","jv","default",3,0.009968576,0.0086413445,0.010013818
"base","heavy_tailed","random_25",500,5000,"auto","jv","default",3,0.01972059,0.01965657,0.01972139
"base","heavy_tailed","random_60",500,1500,"auto","jv","default",3,0.007925915,0.0078979735,0.007990285
"base","heavy_tailed","random_60",500,500,"auto","jv","default",3,0.008548172,0.008478964,0.0090987405
"base","heavy_tailed","random_60",500,5000,"auto","jv","default",3,0.02480488,0.02474254,0.0248073
"base","int_uniform","block_4",500,1500,"auto","jv","default",3,0.003890695,0.003787703,0.0038937905
"base","int_uniform","block_4",500,500,"auto","jv","default",3,0.00376298,0.003747072,0.0039060085
"base","int_uniform","block_4",500,5000,"auto","jv","default",3,0.01213301,0.01209535,0.012140675
"base","int_uniform","none",500,1500,"auto","jv","default",3,0.004260925,0.0042477845,0.004336652
"base","int_uniform","none",500,500,"auto","jv","default",3,0.004376217,0.0040104765,0.00443825
"base","int_uniform","none",500,5000,"auto","jv","default",3,0.01183916,0.01182846,0.0124222
"base","int_uniform","random_01",500,1500,"auto","jv","default",3,0.003727351,0.0037097005,0.0037393435
"base","int_uniform","random_01",500,500,"auto","jv","default",3,0.005003681,0.004840173,0.0054307165
"base","int_uniform","random_01",500,5000,"auto","jv","default",3,0.01222157,0.01219096,0.012225425
"base","int_uniform","random_05",500,1500,"auto","jv","default",3,0.004134399,0.004122919,0.0041588965
"base","int_uniform","random_05",500,500,"auto","jv","default",3,0.006575375,0.0063997925,0.006872256
"base","int_uniform","random_05",500,5000,"auto","jv","default",3,0.01341495,0.013396175,0.01347637
"base","int_uniform","random_25",500,1500,"auto","jv","default",3,0.006267096,0.0062392365,0.006331138
"base","int_uniform","random_25",500,500,"auto","jv","default",3,0.006715554,0.0066931885,0.0076941215
"base","int_uniform","random_25",500,5000,"auto","jv","default",3,0.01972448,0.01969119,0.01973184
"base","int_uniform","random_60",500,1500,"auto","jv","default",3,0.008097541,0.008057771,0.008225215
"base","int_uniform","random_60",500,500,"auto","jv","default",3,0.00869364,0.008684743,0.0088310515
"base","int_uniform","random_60",500,5000,"auto","jv","default",3,0.02471595,0.024710925,0.024868635
"base","metric_clustered","block_4",500,1500,"auto","jv","default",3,0.004004962,0.0039829655,0.004039443
"base","metric_clustered","block_4",500,500,"auto","jv","default",3,0.005044066,0.004768997,0.0050483915
"base","metric_clustered","block_4",500,5000,"auto","jv","default",3,0.01213522,0.01212579,0.012156665
"base","metric_clustered","none",500,1500,"auto","jv","default",3,0.004057565,0.004003609,0.004057975
"base","metric_clustered","none",500,500,"auto","jv","default",3,0.00625496,0.0060497755,0.007040807
"base","metric_clustered","none",500,5000,"auto","jv","default",3,0.01116442,0.01116389,0.011202225
"base","metric_clustered","random_01",500,1500,"auto","jv","default",3,0.003750434,0.003746498,0.003798896
"base","metric_clustered","random_01",500,500,"auto","jv","default",3,0.005278504,0.005111429,0.0055280505
"base","metric_clustered","random_01",500,5000,"auto","jv","default",3,0.01232345,0.012299915,0.012333825
"base","metric_clustered","random_05",500,1500,"auto","jv","default",3,0.004260433,0.004244689,0.0043003465
"base","metric_clustered","random_05",500,500,"auto","jv","default",3,0.008447599,0.007724851,0.0097588195
"base","metric_clustered","random_05",500,5000,"auto","jv","default",3,0.01366149,0.013646645,0.013678995
"base","metric_clustered","random_25",500,1500,"auto","jv","default",3,0.006667256,0.006660655,0.0067353365
"base","metric_clustered","random_25",500,500,"auto","jv","default",3,0.01338047,0.012700035,0.013912835
"base","metric_clustered","random_25",500,5000,"auto","jv","default",3,0.01985089,0.01982598,0.020005645
"base","metric_clustered","random_60",500,1500,"auto","jv","default",3,0.008591878,0.008506557,0.0086653705
"base","metric_clustered","random_60",500,500,"auto","jv","default",3,0.01346862,0.011964375,0.01385921
"base","metric_clustered","random_60",500,5000,"auto","jv","default",3,0.02479163,0.024775665,0.02479858
"base","metric_uniform","block_4",500,1500,"auto","jv","default",3,0.00380275,0.0037736195,0.003827965
"base","metric_uniform","block_4",500,500,"auto","jv","default",3,0.0041615,0.004161336,0.0043050615
"base","metric_uniform","block_4",500,5000,"auto","jv","default",3,0.01200615,0.01200613,0.012044915
"base","metric_uniform","none",500,1500,"auto","jv","default",3,0.003843791,0.0038190065,0.0039770205
"base","metric_uniform","none",500,500,"auto","jv","default",3,0.005719869,0.0050139515,0.0059346885
"base","metric_uniform","none",500,5000,"auto","jv","default",3,0.01115032,0.01103349,0.01116387
"base","metric_uniform","random_01",500,1500,"auto","jv","default",3,0.003775198,0.003771385,0.003804103
"base","metric_uniform","random_01",500,500,"auto","jv","default",3,0.004947675,0.0048926325,0.0050351485
"base","metric_uniform","random_01",500,5000,"auto","jv","default",3,0.01221857,0.012212935,0.012263325
"base","metric_uniform","random_05",500,1500,"auto","jv","default",3,0.004266542,0.004241614,0.004280687
"base","metric_uniform","random_05",500,500,"auto","jv","default",3,0.007573889,0.006334869,0.0080340525
"base","metric_uniform","random_05",500,5000,"auto","jv","default",3,0.0135111,0.01349476,0.01356395
"base","metric_uniform","random_25",500,1500,"auto","jv","default",3,0.006369186,0.0063564555,0.006372835
"base","metric_uniform","random_25",500,500,"auto","jv","default",3,0.01049789,0.009544105,0.01073503
"base","metric_uniform","random_25",500,5000,"auto","jv","default",3,0.01983584,0.01981567,0.01985427
"base","metric_uniform","random_60",500,1500,"auto","jv","default",3,0.008024602,0.0079612775,0.008107012
"base","metric_uniform","random_60",500,500,"auto","jv","default",3,0.009880877,0.0092812315,0.0102477035
"base","metric_uniform","random_60",500,5000,"auto","jv","default",3,0.02454535,0.02453303,0.024744835
"base","tied","block_4",500,1500,"auto","jv","default",3,0.05278139,0.052771285,0.052836005
"base","tied","block_4",500,500,"auto","jv","default",3,0.01746469,0.01740577,0.01747912
"base","tied","block_4",500,5000,"auto","jv","default",3,0.1765677,0.1763313,0.17698775
"base","tied","none",500,1500,"auto","jv","default",3,0.1970533,0.1963703,0.19765965
"base","tied","none",500,500,"auto","jv","default",3,0.05671468,0.056401485,0.05690228
"base","tied","none",500,5000,"auto","jv","default",3,0.6797978,0.6793624,0.68033945
"base","tied","random_01",500,1500,"auto","jv","default",3,0.003974253,0.003956541,0.0039781275
"base","tied","random_01",500,500,"auto","jv","default",3,0.00418323,0.0039623835,0.0043882505
"base","tied","random_01",500,5000,"auto","jv","default",3,0.0131519,0.013116475,0.013370735
"base","tied","random_05",500,1500,"auto","jv","default",3,0.1106995,0.10989955,0.11487775
"base","tied","random_05",500,500,"auto","jv","default",3,0.04041358,0.04017045,0.04105205
"base","tied","random_05",500,5000,"auto","jv","default",3,0.3762869,0.3645603,0.3795578
"base","tied","random_25",500,1500,"auto","jv","default",3,0.197648,0.19747145,0.19765495
"base","tied","random_25",500,500,"auto","jv","default",3,0.06115347,0.060860955,0.061316155
"base","tied","random_25",500,5000,"auto","jv","default",3,0.6816809,0.68123235,0.68348945
"base","tied","random_60",500,1500,"auto","jv","default",3,0.2028742,0.2024904,0.2029366
"base","tied","random_60",500,500,"auto","jv","default",3,0.06199458,0.06187281,0.062110285
"base","tied","random_60",500,5000,"auto","jv","default",3,0.6961918,0.69598955,0.69681925
"large","binary","none",1000,10000,"auto","hk01","no_cost_scale",2,0.1550388,0.15489535,0.15518225
"large","binary","none",1500,1500,"auto","hk01","no_cost_scale",2,0.030895245,0.0307323225,0.0310581675
"large","binary","none",1500,4500,"auto","hk01","no_cost_scale",2,0.10803305,0.107865275,0.108200825
"large","binary","random_01",1000,10000,"auto","hk01","no_cost_scale",2,0.072560835,0.0724948775,0.0726267925
"large","binary","random_01",1500,1500,"auto","hk01","no_cost_scale",2,0.010785565,0.0107366425,0.0108344875
"large","binary","random_01",1500,4500,"auto","hk01","no_cost_scale",2,0.050206345,0.0501965675,0.0502161225
"large","binary","random_25",1000,10000,"auto","hk01","no_cost_scale",2,0.127216,0.1272002,0.1272318
"large","binary","random_25",1500,1500,"auto","hk01","no_cost_scale",2,0.02407934,0.024068925,0.024089755
"large","binary","random_25",1500,4500,"auto","hk01","no_cost_scale",2,0.08731083,0.087297865,0.087323795
"large","dbl_uniform","none",1000,10000,"auto","jv","default",2,0.066975265,0.0668876875,0.0670628425
"large","dbl_uniform","none",1500,1500,"auto","jv","default",2,0.04590206,0.045812095,0.045992025
"large","dbl_uniform","none",1500,4500,"auto","jv","default",2,0.05309373,0.053066915,0.053120545
"large","dbl_uniform","random_01",1000,10000,"auto","jv","default",2,0.0701372,0.069947195,0.070327205
"large","dbl_uniform","random_01",1500,1500,"auto","jv","default",2,0.07697129,0.07441038,0.0795322
"large","dbl_uniform","random_01",1500,4500,"auto","jv","default",2,0.05066081,0.05064487,0.05067675
"large","dbl_uniform","random_25",1000,10000,"auto","jv","default",2,0.100251,0.10018455,0.10031745
"large","dbl_uniform","random_25",1500,1500,"auto","jv","default",2,0.09388262,0.08841863,0.09934661
"large","dbl_uniform","random_25",1500,4500,"auto","jv","default",2,0.073194925,0.0731134175,0.0732764325
"large","heavy_tailed","none",1000,10000,"auto","jv","default",2,0.06623632,0.066171785,0.066300855
"large","heavy_tailed","none",1500,1500,"auto","jv","default",2,0.04398591,0.042888955,0.045082865
"large","heavy_tailed","none",1500,4500,"auto","jv","default",2,0.05327741,0.05326546,0.05328936
"large","heavy_tailed","random_01",1000,10000,"auto","jv","default",2,0.07069183,0.07067994,0.07070372
"large","heavy_tailed","random_01",1500,1500,"auto","jv","default",2,0.104348505,0.0979656575,0.1107313525
"large","heavy_tailed","random_01",1500,4500,"auto","jv","default",2,0.050325365,0.0502696675,0.0503810625
"large","heavy_tailed","random_25",1000,10000,"auto","jv","default",2,0.100232,0.10022045,0.10024355
"large","heavy_tailed","random_25",1500,1500,"auto","jv","default",2,0.09319587,0.09282439,0.09356735
"large","heavy_tailed","random_25",1500,4500,"auto","jv","default",2,0.07257605,0.072555725,0.072596375
"large","int_uniform","none",1000,10000,"auto","jv","default",2,0.07027773,0.07017724,0.07037822
"large","int_uniform","none",1500,1500,"auto","jv","default",2,0.03985684,0.039388435,0.040325245
"large","int_uniform","none",1500,4500,"auto","jv","default",2,0.05523848,0.05463463,0.05584233
"large","int_uniform","random_01",1000,10000,"auto","jv","default",2,0.070224345,0.0701325875,0.0703161025
"large","int_uniform","random_01",1500,1500,"auto","jv","default",2,0.08151971,0.080587975,0.082451445
"large","int_uniform","random_01",1500,4500,"auto","jv","default",2,0.050378115,0.0503552075,0.0504010225
"large","int_uniform","random_25",1000,10000,"auto","jv","default",2,0.1005675,0.1003654,0.1007696
"large","int_uniform","random_25",1500,1500,"auto","jv","default",2,0.09290715,0.092294365,0.093519935
"large","int_uniform","random_25",1500,4500,"auto","jv","default",2,0.07276842,0.072584525,0.072952315
"large","metric_clustered","none",1000,10000,"auto","jv","default",2,0.065619355,0.0655608475,0.0656778625
"large","metric_clustered","none",1500,1500,"auto","jv","default",2,0.148815,0.1360426,0.1615874
"large","metric_clustered","none",1500,4500,"auto","jv","default",2,0.05260138,0.05212257,0.05308019
"large","metric_clustered","random_01",1000,10000,"auto","jv","default",2,0.07075204,0.07066749,0.07083659
"large","metric_clustered","random_01",1500,1500,"auto","jv","default",2,0.086808705,0.0846256475,0.0889917625
"large","metric_clustered","random_01",1500,4500,"auto","jv","default",2,0.0511851,0.05108258,0.05128762
"large","metric_clustered","random_25",1000,10000,"auto","jv","default",2,0.10084775,0.100733475,0.100962025
"large","metric_clustered","random_25",1500,1500,"auto","jv","default",2,0.14500245,0.139386925,0.150617975
"large","metric_clustered","random_25",1500,4500,"auto","jv","default",2,0.0757598,0.07570863,0.07581097
"base","binary","block_4",500,1500,"csa","hk01","no_cost_scale",3,0.02199429,0.02197764,0.022225405
"base","binary","block_4",500,500,"csa","hk01","no_cost_scale",3,0.002204283,0.002198584,0.002213918
"base","binary","block_4",500,5000,"csa","hk01","no_cost_scale",3,0.2648875,0.2604693,0.2674415
"base","binary","none",500,1500,"csa","hk01","no_cost_scale",3,0.02649039,0.02645894,0.02794757
"base","binary","none",500,500,"csa","hk01","no_cost_scale",3,0.00443497,0.004411149,0.0044491765
"base","binary","none",500,5000,"csa","hk01","no_cost_scale",3,0.2881161,0.27083265,0.28820505
"base","binary","random_01",500,1500,"csa","hk01","no_cost_scale",3,0.02654701,0.02648629,0.02661921
"base","binary","random_01",500,500,"csa","hk01","no_cost_scale",3,0.001462716,0.001438157,0.0014715515
"base","binary","random_01",500,5000,"csa","hk01","no_cost_scale",3,0.2349405,0.2348831,0.2357913
"base","binary","random_05",500,1500,"csa","hk01","no_cost_scale",3,0.02129466,0.021292365,0.02131098
"base","binary","random_05",500,500,"csa","hk01","no_cost_scale",3,0.001895471,0.001831962,0.001987229
"base","binary","random_05",500,5000,"csa","hk01","no_cost_scale",3,0.2427874,0.2411533,0.24317325
"base","binary","random_25",500,1500,"csa","hk01","no_cost_scale",3,0.02569995,0.025637565,0.026396315
"base","binary","random_25",500,500,"csa","hk01","no_cost_scale",3,0.003724891,0.0037223285,0.0037447145
"base","binary","random_25",500,5000,"csa","hk01","no_cost_scale",3,0.2616804,0.2599856,0.27402895
"base","binary","random_60",500,1500,"csa","hk01","no_cost_scale",3,0.0335341,0.03233961,0.03483567
"base","binary","random_60",500,500,"csa","hk01","no_cost_scale",3,0.005502897,0.0054981615,0.005510564
"base","binary","random_60",500,5000,"csa","hk01","no_cost_scale",3,0.3111747,0.30046395,0.31297935
"base","constant","block_4",500,1500,"csa","hk01","no_cost_scale",3,0.02127945,0.0212355,0.021338365
"base","constant","block_4",500,500,"csa","hk01","no_cost_scale",3,0.001773537,0.0017731475,0.001775054
"base","constant","block_4",500,5000,"csa","hk01","no_cost_scale",3,0.2555763,0.2552304,0.2576349
"base","constant","none",500,1500,"csa","hk01","no_cost_scale",3,0.02682782,0.02681394,0.026855225
"base","constant","none",500,500,"csa","hk01","no_cost_scale",3,0.003629361,0.00362891,0.00363137
"base","constant","none",500,5000,"csa","hk01","no_cost_scale",3,0.2785887,0.2780552,0.27906985
"base","constant","random_01",500,1500,"csa","hk01","no_cost_scale",3,0.01879891,0.018767975,0.01881289
"base","constant","random_01",500,500,"csa","hk01","no_cost_scale",3,0.00160433,0.0015661385,0.001604781
"base","constant","random_01",500,5000,"csa","hk01","no_cost_scale",3,0.2321233,0.2316362,0.23409825
"base","constant","random_05",500,1500,"csa","hk01","no_cost_scale",3,0.0200342,0.019997875,0.02017372
"base","constant","random_05",500,500,"csa","hk01","no_cost_scale",3,0.001780589,0.00177202,0.001794119
"base","constant","random_05",500,5000,"csa","hk01","no_cost_scale",3,0.2432922,0.2419259,0.25241695
"base","constant","random_25",500,1500,"csa","hk01","no_cost_scale",3,0.02725578,0.027069555,0.027312235
"base","constant","random_25",500,500,"csa","hk01","no_cost_scale",3,0.003232727,0.0032272125,0.0033075725
"base","constant","random_25",500,5000,"csa","hk01","no_cost_scale",3,0.2608534,0.25836385,0.270598
"base","constant","random_60",500,1500,"csa","hk01","no_cost_scale",3,0.03251878,0.0325007,0.032528065
"base","constant","random_60",500,500,"csa","hk01","no_cost_scale",3,0.004818976,0.0048082955,0.004834351
"base","constant","random_60",500,5000,"csa","hk01","no_cost_scale",3,0.2957418,0.28456865,0.2964301
"base","dbl_uniform","block_4",500,1500,"csa","jv","default",3,0.07968124,0.077994685,0.0842609
"base","dbl_uniform","block_4",500,500,"csa","jv","default",3,0.002763646,0.0027615755,0.0027753105
"base","dbl_uniform","block_4",500,5000,"csa","jv","default",3,1.035577,1.03274,1.0631165
"base","dbl_uniform","none",500,1500,"csa","jv","default",3,0.1087756,0.10656405,0.11000795
"base","dbl_uniform","none",500,500,"csa","jv","default",3,0.006735685,0.006617728,0.0068489885
"base","dbl_uniform","none",500,5000,"csa","jv","default",3,1.000016,0.9883688,1.0795355
"base","dbl_uniform","random_01",500,1500,"csa","jv","default",3,0.06323221,0.062669195,0.067773
"base","dbl_uniform","random_01",500,500,"csa","jv","default",3,0.001367637,0.0013588835,0.0013786865
"base","dbl_uniform","random_01",500,5000,"csa","jv","default",3,0.6759574,0.6500447,0.7348642
"base","dbl_uniform","random_05",500,1500,"csa","jv","default",3,0.07395527,0.070589865,0.07626849
"base","dbl_uniform","random_05",500,500,"csa","jv","default",3,0.002103874,0.002057913,0.002111828
"base","dbl_uniform","random_05",500,5000,"csa","jv","default",3,0.8110055,0.790968,0.82433095
"base","dbl_uniform","random_25",500,1500,"csa","jv","default",3,0.08175929,0.081556875,0.08472984
"base","dbl_uniform","random_25",500,500,"csa","jv","default",3,0.004447639,0.004325951,0.0044487665
"base","dbl_uniform","random_25",500,5000,"csa","jv","default",3,0.9351648,0.93453855,0.9846809
"base","dbl_uniform","random_60",500,1500,"csa","jv","default",3,0.1031421,0.09915524,0.10601745
"base","dbl_uniform","random_60",500,500,"csa","jv","default",3,0.006857496,0.0068044625,0.007375695
"base","dbl_uniform","random_60",500,5000,"csa","jv","default",3,1.005383,0.98321935,1.012075
"base","heavy_tailed","block_4",500,1500,"csa","jv","default",3,0.1386856,0.1334257,0.14553505
"base","heavy_tailed","block_4",500,500,"csa","jv","default",3,0.01037718,0.010213795,0.010402845
"base","heavy_tailed","block_4",500,5000,"csa","jv","default",3,3.496247,2.856471,4.1335595
"base","heavy_tailed","none",500,1500,"csa","jv","default",3,0.4188882,0.30069725,0.4520263
"base","heavy_tailed","none",500,500,"csa","jv","default",3,0.02735356,0.02568191,0.02769745
"base","heavy_tailed","none",500,5000,"csa","jv","default",3,14.60581,13.64229,20.29527
"base","heavy_tailed","random_01",500,1500,"csa","jv","default",3,0.128133,0.1239069,0.1303113
"base","heavy_tailed","random_01",500,500,"csa","jv","default",3,0.002792018,0.0027883075,0.0028764985
"base","heavy_tailed","random_01",500,5000,"csa","jv","default",3,1.472447,1.423947,1.5530465
"base","heavy_tailed","random_05",500,1500,"csa","jv","default",3,0.1194882,0.1191214,0.123658
"base","heavy_tailed","random_05",500,500,"csa","jv","default",3,0.005551195,0.0053605245,0.0055615065
"base","heavy_tailed","random_05",500,5000,"csa","jv","default",3,1.287886,1.2333755,1.300108
"base","heavy_tailed","random_25",500,1500,"csa","jv","default",3,0.1247003,0.1172481,0.12958375
"base","heavy_tailed","random_25",500,500,"csa","jv","default",3,0.01266584,0.011959555,0.01319142
"base","heavy_tailed","random_25",500,5000,"csa","jv","default",3,1.596635,1.470383,2.0179455
"base","heavy_tailed","random_60",500,1500,"csa","jv","default",3,0.2053477,0.19882,0.24902645
"base","heavy_tailed","random_60",500,500,"csa","jv","default",3,0.01993416,0.019753575,0.020248015
"base","heavy_tailed","random_60",500,5000,"csa","jv","default",3,4.558832,3.8747305,5.383983
"base","int_uniform","block_4",500,1500,"csa","jv","default",3,0.07405699,0.07394883,0.08117957
"base","int_uniform","block_4",500,500,"csa","jv","default",3,0.002654135,0.002600138,0.0027346385
"base","int_uniform","block_4",500,5000,"csa","jv","default",3,0.8902403,0.86646875,0.98790965
"base","int_uniform","none",500,1500,"csa","jv","default",3,0.09947129,0.09621665,0.101184545
"base","int_uniform","none",500,500,"csa","jv","default",3,0.007126784,0.007036707,0.0073157325
"base","int_uniform","none",500,5000,"csa","jv","default",3,0.9604412,0.92479695,0.9977136
"base","int_uniform","random_01",500,1500,"csa","jv","default",3,0.05970953,0.054616285,0.063181595
"base","int_uniform","random_01",500,500,"csa","jv","default",3,0.001367637,0.0013602775,0.0013932005
"base","int_uniform","random_01",500,5000,"csa","jv","default",3,0.8255671,0.7566814,0.87187935
"base","int_uniform","random_05",500,1500,"csa","jv","default",3,0.076529,0.0760838,0.082903945
"base","int_uniform","random_05",500,500,"csa","jv","default",3,0.002030566,0.0020252565,0.0020708075
"base","int_uniform","random_05",500,5000,"csa","jv","default",3,0.7911673,0.77470165,0.7999594
"base","int_uniform","random_25",500,1500,"csa","jv","default",3,0.07964586,0.0754926,0.08325659
"base","int_uniform","random_25",500,500,"csa","jv","default",3,0.004301761,0.0042671365,0.0043351145
"base","int_uniform","random_25",500,5000,"csa","jv","default",3,1.060335,0.99619155,1.141085
"base","int_uniform","random_60",500,1500,"csa","jv","default",3,0.09497621,0.093055915,0.095721385
"base","int_uniform","random_60",500,500,"csa","jv","default",3,0.007228054,0.0070358665,0.0072917885
"base","int_uniform","random_60",500,5000,"csa","jv","default",3,0.9935314,0.9921506,1.0760592
"base","metric_clustered","block_4",500,1500,"csa","jv","default",3,0.08436845,0.08081344,0.08604418
"base","metric_clustered","block_4",500,500,"csa","jv","default",3,0.003084102,0.003070736,0.0031180705
"base","metric_clustered","block_4",500,5000,"csa","jv","default",3,0.8694783,0.80673995,0.884413
"base","metric_clustered","none",500,1500,"csa","jv","default",3,0.08250332,0.080177715,0.08713568
"base","metric_clustered","none",500,500,"csa","jv","default",3,0.00696918,0.006899972,0.0077039615
"base","metric_clustered","none",500,5000,"csa","jv","default",3,0.8911592,0.85697685,0.91702085
"base","metric_clustered","random_01",500,1500,"csa","jv","default",3,0.07191449,0.07097465,0.08310042
"base","metric_clustered","random_01",500,500,"csa","jv","default",3,0.0013735,0.001366202,0.001381085
"base","metric_clustered","random_01",500,5000,"csa","jv","default",3,0.8892117,0.81623725,0.92888325
"base","metric_clustered","random_05",500,1500,"csa","jv","default",3,0.08304882,0.079768125,0.09930651
"base","metric_clustered","random_05",500,500,"csa","jv","default",3,0.002394974,0.0022534215,0.00244237
"base","metric_clustered","random_05",500,5000,"csa","jv","default",3,0.8764813,0.85761555,0.88360665
"base","metric_clustered","random_25",500,1500,"csa","jv","default",3,0.08735349,0.0856605,0.089491825
"base","metric_clustered","random_25",500,500,"csa","jv","default",3,0.005106304,0.005105238,0.0051571235
"base","metric_clustered","random_25",500,5000,"csa","jv","default",3,0.8188322,0.8116293,0.90695565
"base","metric_clustered","random_60",500,1500,"csa","jv","default",3,0.08357571,0.080290465,0.08782003
"base","metric_clustered","random_60",500,500,"csa","jv","default",3,0.007643261,0.007635348,0.0076884635
"base","metric_clustered","random_60",500,5000,"csa","jv","default",3,0.8474251,0.81243905,0.92241185
"base","metric_uniform","block_4",500,1500,"csa","jv","default",3,0.07219223,0.064236815,0.073040315
"base","metric_uniform","block_4",500,500,"csa","jv","default",3,0.002421706,0.0023797015,0.0025147965
"base","metric_uniform","block_4",500,5000,"csa","jv","default",3,0.7814968,0.7508996,0.81904845
"base","metric_uniform","none",500,1500,"csa","jv","default",3,0.07425067,0.073997025,0.078426765
"base","metric_uniform","none",500,500,"csa","jv","default",3,0.005509498,0.005413722,0.005897358
"base","metric_uniform","none",500,5000,"csa","jv","default",3,0.8177754,0.80149695,0.84285875
"base","metric_uniform","random_01",500,1500,"csa","jv","default",3,0.06671905,0.063648625,0.06837902
"base","metric_uniform","random_01",500,500,"csa","jv","default",3,0.001400109,0.0013943895,0.0014315765
"base","metric_uniform","random_01",500,5000,"csa","jv","default",3,0.7782134,0.7711486,0.8136597
"base","metric_uniform","random_05",500,1500,"csa","jv","default",3,0.06081661,0.060574075,0.063519435
"base","metric_uniform","random_05",500,500,"csa","jv","default",3,0.002005392,0.0019888895,0.0020192705
"base","metric_uniform","random_05",500,5000,"csa","jv","default",3,0.7370782,0.7323685,0.7795483
"base","metric_uniform","random_25",500,1500,"csa","jv","default",3,0.07314158,0.07190213,0.075608365
"base","metric_uniform","random_25",500,500,"csa","jv","default",3,0.003988603,0.003934032,0.0040199475
"base","metric_uniform","random_25",500,5000,"csa","jv","default",3,0.8534633,0.8279212,0.8664849
"base","metric_uniform","random_60",500,1500,"csa","jv","default",3,0.07643683,0.07447084,0.078878545
